record_id,scenario,expected_annual_loss_nzd,events_exposed,OBJECTID,asset_type,asset_group,asset_id,VALIDATIONSTATE,GlobalID,description,SITE,site_description,local_board,STREETNAME,STREETNUMBER,city,replacement_value_nzd,criticality_score,priority_score,risk_band
park-1398,slr_1m_mitigated,0.0,0,1398,Playground - Public Access,Playground Location,22087-L100-230-EXW-001,3,cc4b273f-2227-49a8-87b1-a0623ba234d6,PS_Playground (Whole)-,22087,"Lenihan Reserve, KÅkÅ",Kaipatiki,Lenihan Street,13,Auckland,300000.0,2,0.0,No modelled exposure
park-1399,slr_1m_mitigated,0.0,0,1399,Playground - Public Access,Playground Location,21069-L100-230-EXW-001,3,ea491f06-fe95-4254-aae4-d21593436a8e,PS_Playground (Whole)-,21069,Leiden Reserve,Kaipatiki,Leiden Place,13,Auckland,300000.0,2,0.0,No modelled exposure
park-14,slr_1m_mitigated,0.0,0,14,Library,Building Level 3,10011-B001-158,3,f90db826-c7f7-4fba-bd55-d3ee9e6ea46c,Auckland Central Library - Lv 05 (Plant),10011,Auckland Central Library,Waitemata,Lorne Street,44-48,Auckland,15000000.0,5,0.0,No modelled exposure
park-140,slr_1m_mitigated,0.0,0,140,Public Toilet,Building Level 3,10277-B002-151,3,da855cce-2a78-4cb1-b28c-0c6074f40d56,Toilet - H7 (Myers Park),10277,Myers Park,Waitemata,Greys Avenue,72,Auckland,450000.0,3,0.0,No modelled exposure
park-1400,slr_1m_mitigated,0.0,0,1400,Playground - Public Access,Playground Location,22531-L100-230-EXW-001,3,3261c4df-fc19-4b28-afe7-6490ee5778bd,PS_Playground,22531,Starforth Reserve,Henderson-Massey,Starforth Place,32,Auckland,300000.0,2,0.0,No modelled exposure
park-1401,slr_1m_mitigated,0.0,0,1401,Playground - Public Access,Playground Location,21840-L100-230-EXW-001,3,f0abd745-bb42-47b2-a3a8-9d704ebe034a,PS_Playground,21840,Shifnal Drive Reserve (cnr Trimdon St),Manurewa,Shifnal Drive,145R,Auckland,300000.0,2,0.0,No modelled exposure
park-1402,slr_1m_mitigated,0.0,0,1402,Playground - Public Access,Playground Location,11395-L151-230-EXW-001,3,fd885a63-cdc0-46a4-82d0-13b5f5f8d55a,PS_Playground,11395,Corban Reserve,Henderson-Massey,Hindmarsh Street,25,Auckland,300000.0,2,0.0,No modelled exposure
park-1403,slr_1m_mitigated,0.0,0,1403,Playground - Public Access,Playground Location,10686-L100-230-EXW-001,3,d5aa7b0e-2cb0-4e8c-8dee-0f1556a6fdd5,PS_Playground,10686,Blyton Lane Reserve,Howick,Gossamer Drive,111R,Auckland,300000.0,2,0.0,No modelled exposure
park-1404,slr_1m_mitigated,0.0,0,1404,Playground - Public Access,Playground Location,11302-L100-230-EXW-001,3,937d42f3-a00e-450e-9f1f-b154cc1abfbb,PS_Playground (Whole)-,11302,Manuhiri Reserve,Rodney,Taumata Road,81,Auckland,300000.0,2,0.0,No modelled exposure
park-1407,slr_1m_mitigated,0.0,0,1407,Playground - Public Access,Playground Location,22374-L100-230-EXW-001,3,cc0a5d16-a4c9-44b5-a2ef-1135933c6ecc,PS_Playground (Whole)-,22374,Church Hill Reserve,Rodney,Church Hill,3,Auckland,300000.0,2,0.0,No modelled exposure
park-1408,slr_1m_mitigated,0.0,0,1408,Playground - Public Access,Playground Location,10825-L100-230-EXW-001,3,c91317ac-f5e5-45f7-aac7-93741681b34d,PS_Playground,10825,Middlemore Park,Otara-Papatoetoe,Swaffield Road,65R,Auckland,300000.0,2,0.0,No modelled exposure
park-1409,slr_1m_mitigated,0.0,0,1409,Playground - Public Access,Playground Location,21792-L100-230-EXW-001,3,dabd8005-9db4-40a7-b6f4-73f7be0dc124,PS_Playground,21792,Gus Nola Park,Henderson-Massey,Chadlington Avenue,40,Auckland,300000.0,2,0.0,No modelled exposure
park-1410,slr_1m_mitigated,0.0,0,1410,Playground - Public Access,Playground Location,20539-L100-230-EXW-001,3,433b335e-7908-4edb-ad05-748c19fc0f07,PS_Playground (Whole)-,20539,Regency Park Drive Reserve,Hibiscus and Bays,Regency Park Drive,68,Auckland,300000.0,2,0.0,No modelled exposure
park-1411,slr_1m_mitigated,0.0,0,1411,Playground - Public Access,Playground Location,21119-L100-230-EXW-001,3,6364f3e4-8053-41c2-883c-bb57f610db8c,PS_Playground (Whole)-,21119,Rewi Alley Reserve,Kaipatiki,Trias Road,52,Auckland,300000.0,2,0.0,No modelled exposure
park-1412,slr_1m_mitigated,0.0,0,1412,Playground - Public Access,Playground Location,21281-L100-230-EXW-001,3,13393c9a-e923-4829-b08c-e9b9321560ba,PS_Playground,21281,Gallony Park,Henderson-Massey,Gallony Avenue,18,Auckland,300000.0,2,0.0,No modelled exposure
park-1413,slr_1m_mitigated,0.0,2,1413,Playground - Public Access,Playground Location,11213-L100-230-EXW-001,3,6780f068-c5e6-4afe-8bf7-d19651ca764e,PS_Playground (Whole)-btwn carpark&field,11213,Rautawhiri Park,Rodney,Rautawhiri Road,164,Auckland,300000.0,2,0.0,No modelled exposure
park-1414,slr_1m_mitigated,0.0,0,1414,Playground - Public Access,Playground Location,20502-L100-230-EXW-001,3,5b932dab-c759-4b4f-ae70-a05c2c58117b,PS_Playground,20502,Lockington Green,Henderson-Massey,Neta Grove,2,Auckland,300000.0,2,0.0,No modelled exposure
park-1415,slr_1m_mitigated,0.0,0,1415,Playground - Public Access,Playground Location,22516-L100-230-EXW-001,3,5a8c57cd-7669-469f-bf13-b9b57f964c00,PS_Playground,22516,Spargo Reserve,Henderson-Massey,Spargo Road,26,Auckland,300000.0,2,0.0,No modelled exposure
park-1418,slr_1m_mitigated,0.0,0,1418,Playground - Public Access,Playground Location,20287-L100-230-EXW-001,3,9636c060-4b26-49ad-816a-2257b9a63257,PS_Playground (Whole)-,20287,Kiwi Reserve,Devonport-Takapuna,Kiwi Road,22,Auckland,300000.0,2,0.0,No modelled exposure
park-1419,slr_1m_mitigated,0.0,0,1419,Playground - Public Access,Playground Location,10629-L100-230-EXW-001,3,8a40240f-bd99-40cb-82f4-d244fb15232e,PS_Playground - Senior,10629,David Nathan Park,Manurewa,Hill Road,68R,Manukau,300000.0,2,0.0,No modelled exposure
park-142,slr_1m_mitigated,0.0,0,142,Public Toilet,Building Level 3,10424-B004-100,3,0f24f6d0-93ea-43e3-abc3-e09f6795eaf8,Toilet - By Playground,10424,Madills Farm Recreation Reserve,Orakei,Baddeley Avenue,6,Auckland,450000.0,3,0.0,No modelled exposure
park-1420,slr_1m_mitigated,0.0,0,1420,Playground - Public Access,Playground Location,11072-L100-230-EXW-001,3,8d4d15cf-a645-453e-b10c-d82f574acfd0,PS_Playground (Whole) - Top Reserve,11072,Sunnynook Park,Devonport-Takapuna,Sunnynook Road,90,Auckland,300000.0,2,0.0,No modelled exposure
park-1421,slr_1m_mitigated,0.0,0,1421,Playground - Public Access,Playground Location,22360-L100-230-EXW-001,3,30ff2f44-365f-4907-b01b-36cc6a807621,PS_Playground (Whole)-,22360,Sunburst Reserve & Tamatea Espl,Rodney,Sunburst Avenue,,Auckland,300000.0,2,0.0,No modelled exposure
park-1422,slr_1m_mitigated,0.0,0,1422,Playground - Public Access,Playground Location,22235-L100-230-EXW-001,3,cfd69d58-a652-4764-8493-beec32918eef,PS_Playground (Whole)-,22235,Fields Reserve,Upper Harbour,Fields Parade,3,Auckland,300000.0,2,0.0,No modelled exposure
park-1423,slr_1m_mitigated,0.0,0,1423,Playground - Public Access,Playground Location,10664-L100-230-EXW-001,3,5b2d1905-92f4-4ff7-b0f3-4ccbdb3e57b4,PS_Playground,10664,Ferndown Park (24R),Otara-Papatoetoe,Ferndown Avenue,24R,Manukau,300000.0,2,0.0,No modelled exposure
park-1424,slr_1m_mitigated,0.0,0,1424,Playground - Public Access,Playground Location,21817-L100-230-EXW-001,3,28134033-0eb3-4f1b-9804-61e50dbcafba,PS_Playground,21817,Murillo Reserve,Henderson-Massey,Murillo Place,17,Auckland,300000.0,2,0.0,No modelled exposure
park-1425,slr_1m_mitigated,0.0,0,1425,Playground - Public Access,Playground Location,22794-L100-230-EXW-001,3,b17fc50b-0b67-4a4c-a3b5-99e83e788615,PS_Playground,22794,Kamaka Park,Mangere-Otahuhu,Koru Street,13R,Auckland,300000.0,2,0.0,No modelled exposure
park-1426,slr_1m_mitigated,0.0,0,1426,Playground - Public Access,Playground Location,11205-L100-230-EXW-001,3,506d0dd0-7655-4b39-b6df-5f15bfcdc989,PS_Playground (Whole)-,11205,Riverhead War Memorial Park,Rodney,Coatesville-Riverhead Highway,1087,Auckland,300000.0,2,0.0,No modelled exposure
park-1427,slr_1m_mitigated,0.0,0,1427,Playground - Public Access,Playground Location,22705-L100-230-EXW-001,3,ccc2bdde-ce34-4f6b-adc9-e7e475f4b343,PS_Playground,22705,Lappington Park,Otara-Papatoetoe,Lappington Road,23R,Auckland,300000.0,2,0.0,No modelled exposure
park-1428,slr_1m_mitigated,0.0,0,1428,Playground - Public Access,Playground Location,20749-L100-230-EXW-001,3,029a3ffe-8e92-43e3-89e4-412f92c77679,PS_Playground (Whole)-,20749,Jamie Hansen Park,Hibiscus and Bays,Sun Valley,29,Auckland,300000.0,2,0.0,No modelled exposure
park-1429,slr_1m_mitigated,0.0,0,1429,Playground - Public Access,Playground Location,20006-L100-230-EXW-001,3,6a63029d-0d42-455f-9430-e4a33f9eea51,PS_Playground (Whole)-,20006,Normanton Reserve,Kaipatiki,Normanton Street,9,Auckland,300000.0,2,0.0,No modelled exposure
park-143,slr_1m_mitigated,0.0,0,143,Public Toilet,Building Level 3,10431-B001-151,3,316b48a6-cbef-4403-aa05-774c9487c040,Toilet - W9 (Craigavon Park),10431,Craigavon Park,Whau,Kinross Street,82-86,Auckland,450000.0,3,0.0,No modelled exposure
park-1430,slr_1m_mitigated,0.0,0,1430,Playground - Public Access,Playground Location,21677-L100-230-EXW-001,3,8707ba30-056f-4708-b9a9-8df1e1593496,PS_Playground,21677,Taramea Reserve,Whau,Taramea Street,28,Auckland,300000.0,2,0.0,No modelled exposure
park-1431,slr_1m_mitigated,0.0,0,1431,Playground - Public Access,Playground Location,20815-L100-230-EXW-001,3,33a3626c-ebe5-4aa3-9ba2-70a1f1acd4fa,PS_Playground (Whole)-,20815,Celeste Reserve,Kaipatiki,Celeste Place,15,Auckland,300000.0,2,0.0,No modelled exposure
park-1432,slr_1m_mitigated,0.0,0,1432,Playground - Public Access,Playground Location,22125-L100-230-EXW-001,3,f13fa5d2-73b9-44a2-9597-5805be087ce9,PS_Playground (Whole)-,22125,Cranston Street Reserve,Hibiscus and Bays,Cranston Street,32,Auckland,300000.0,2,0.0,No modelled exposure
park-1433,slr_1m_mitigated,0.0,0,1433,Playground - Public Access,Playground Location,11469-L100-230-EXW-001,3,483b5803-10ee-4a83-b924-5bfd41233d20,PS_Playground,11469,Harold Moody Reserve Duck Park,Waitakere Ranges,Glendale Road,40,Auckland,300000.0,2,0.0,No modelled exposure
park-1434,slr_1m_mitigated,0.0,0,1434,Playground - Public Access,Playground Location,11222-L100-230-EXW-001,3,6fc63932-70dd-41da-9966-f92ac0fd0d9d,PS_Playground (Whole)-,11222,Bourne Dean Recreation Reserve,Rodney,Kaipara Flats Road,903,Auckland,300000.0,2,0.0,No modelled exposure
park-1435,slr_1m_mitigated,0.0,0,1435,Playground - Public Access,Playground Location,11064-L100-230-EXW-001,3,6746d690-76df-47c7-95c4-7bc6afb2ec69,PS_Playground (Whole)-,11064,Bond Reserve - Forrest Hill,Devonport-Takapuna,Bond Crescent,43,Auckland,300000.0,2,0.0,No modelled exposure
park-1436,slr_1m_mitigated,0.0,0,1436,Playground - Public Access,Playground Location,22103-L100-230-EXW-001,3,e1afa1f4-2f52-4bab-9bd2-22c70bf46a00,PS_Playground (Whole)-,22103,Wharf Reserve - Albany,Upper Harbour,Wharf Road,29,Auckland,300000.0,2,0.0,No modelled exposure
park-1437,slr_1m_mitigated,0.0,0,1437,Playground - Public Access,Playground Location,10926-L100-230-EXW-001,3,1c4ad906-8bb8-4714-a0d4-a8b084bd3c12,PS_Playground (Whole)-,10926,Shepherds Park,Kaipatiki,Cresta Avenue,31-35,Auckland,300000.0,2,0.0,No modelled exposure
park-1438,slr_1m_mitigated,0.0,0,1438,Playground - Public Access,Playground Location,11080-L100-230-EXW-001,3,3593a16a-a84a-4a79-bc82-c753719c2d01,PS_Playground (Whole)-,11080,Seine Reserve,Devonport-Takapuna,Seine Road,12,Auckland,300000.0,2,0.0,No modelled exposure
park-1439,slr_1m_mitigated,0.0,0,1439,Playground - Public Access,Playground Location,22189-L100-230-EXW-001,3,be6d7a92-898e-4f29-821c-0474229665a0,PS_Playground (Whole)-,22189,Sapphire Reserve,Kaipatiki,Sapphire Place,14,Auckland,300000.0,2,0.0,No modelled exposure
park-144,slr_1m_mitigated,0.0,0,144,Public Toilet,Building Level 3,10443-B003-151,3,cfc40ec7-7645-4c8f-a9e8-4f2d6200a2a9,"Toilet - R2, Rakino Island",10443,Rakino Island Community Hall & Toilets,Waiheke,South Pacific Road,opp 6-12,Auckland,450000.0,3,0.0,No modelled exposure
park-1440,slr_1m_mitigated,0.0,0,1440,Playground - Public Access,Playground Location,22577-L100-230-EXW-001,3,a334d4e9-07a4-44b4-8a26-e48c5a22bff7,PS_Playground,22577,Tamariki Reserve,Waitakere Ranges,South Titirangi Road,753,Auckland,300000.0,2,0.0,No modelled exposure
park-1441,slr_1m_mitigated,0.0,0,1441,Playground - Public Access,Playground Location,22098-L100-230-EXW-001,3,0262bccd-d87f-4dd7-a430-e5356a959e1e,PS_Playground (Whole)-,22098,Cairnbrae Reserve,Hibiscus and Bays,Cairnbrae Court,24,Auckland,300000.0,2,0.0,No modelled exposure
park-1442,slr_1m_mitigated,0.0,0,1442,Playground - Public Access,Playground Location,11066-L100-230-EXW-001,3,a4e384a2-5734-484d-962d-964e589eefce,PS_Playground (Whole)-,11066,Kennedy Park,Devonport-Takapuna,Beach Road,137,Auckland,300000.0,2,0.0,No modelled exposure
park-1443,slr_1m_mitigated,0.0,0,1443,Playground - Public Access,Playground Location,22668-L100-230-EXW-001,3,8d2f6fc2-fec2-476d-9572-a36a0d2ad258,PS_Playground (Whole)-,22668,Millwater Park Playground Reserve,Hibiscus and Bays,Botanical Drive,,Auckland,300000.0,2,0.0,No modelled exposure
park-1444,slr_1m_mitigated,0.0,0,1444,Playground - Public Access,Playground Location,21979-L100-230-EXW-001,3,0c6a4187-66e0-4fe8-8c9c-e9d5f095199e,PS_Playground (Whole)-,21979,Hendrika Court,Upper Harbour,Hendrika Court,22,Auckland,300000.0,2,0.0,No modelled exposure
park-1445,slr_1m_mitigated,0.0,0,1445,Playground - Public Access,Playground Location,10269-L100-230-EXW-001,3,e833cc8c-052d-4bf2-9ebe-e9975f889df4,PS_Playground Rst80,10269,Fergusson Domain,Maungakiekie-Tamaki,Olea Road,5,Auckland Central,300000.0,2,0.0,No modelled exposure
park-1446,slr_1m_mitigated,0.0,0,1446,Playground - Public Access,Playground Location,10444-L100-230-EXW-002,3,ec0ece64-8758-42bf-a1ea-c640ef8c9717,PS_Playground Swing South of Park,10444,Nicholson Park,Albert-Eden,Poronui Street,25,Auckland,300000.0,2,0.0,No modelled exposure
park-1447,slr_1m_mitigated,0.0,0,1447,Playground - Public Access,Playground Location,21348-L100-230-EXW-001,3,247d9186-88e5-44ef-b333-5e44ee32a226,PS_Playground Rj522,21348,Horsham Reserve,Maungakiekie-Tamaki,High Trees Place,2,Auckland,300000.0,2,0.0,No modelled exposure
park-1448,slr_1m_mitigated,0.0,0,1448,Playground - Public Access,Playground Location,21137-L100-230-EXW-001,3,175d442c-7b56-4683-b10d-a3cfb59ccac6,PS_Playground Rj768,21137,John Moore Reserve,Puketapapa,Bremner Avenue,20,Auckland,300000.0,2,0.0,No modelled exposure
park-1449,slr_1m_mitigated,0.0,0,1449,Playground - Public Access,Playground Location,21379-L100-230-EXW-001,3,590c489d-2663-4e31-bcb1-8e1d981e7e8b,PS_Playground Ry362,21379,Fairlands Reserve,Albert-Eden,Seaside Avenue,43,Auckland,300000.0,2,0.0,No modelled exposure
park-145,slr_1m_mitigated,0.0,0,145,Public Toilet,Building Level 3,10467-B001-151,3,b1d29517-0bf0-4eb0-8d45-04baf0d2a62e,Carpark Toilet Block-Oman,10467,O Manawatere Regional Park,Franklin,Maraetai Drive,44R,Auckland East,450000.0,3,0.0,No modelled exposure
park-1450,slr_1m_mitigated,0.0,0,1450,Playground - Public Access,Playground Location,23103-L100-230-EXW-001,3,e09598cd-df62-4f08-af2b-4aa23b7a5247,PS_Playground Rdf16,23103,Fong Reserve,Maungakiekie-Tamaki,Captain Springs Road,,Auckland,300000.0,2,0.0,No modelled exposure
park-1451,slr_1m_mitigated,0.0,0,1451,Playground - Public Access,Playground Location,10381-L100-230-EXW-001,3,85bd1d17-592e-48e0-9028-aed4c87259ff,PS_Playground Rqu12,10381,Margaret Griffen Park,Puketapapa,Griffen Park Road,16,Auckland,300000.0,2,0.0,No modelled exposure
park-1452,slr_1m_mitigated,0.0,0,1452,Playground - Public Access,Playground Location,10211-L100-230-EXW-001,3,52a036b6-2b0a-4160-9c09-368297247262,PS_Playground Rj769,10211,Lynfield Reserve,Puketapapa,Rangitiki Crescent,34,Auckland,300000.0,2,0.0,No modelled exposure
park-1453,slr_1m_mitigated,0.0,0,1453,Playground - Public Access,Playground Location,10034-L100-230-EXW-002,3,64e2934e-93fe-4b14-88b9-24bbe15e605b,PS_Playground Rq997,10034,Mt Roskill War Memorial Park,Puketapapa,May Road,13,Auckland,300000.0,2,0.0,No modelled exposure
park-1454,slr_1m_mitigated,0.0,0,1454,Playground - Public Access,Playground Location,21396-L100-230-EXW-001,3,666dd013-695d-4f48-b439-14baf6e3d07c,PS_Playground Ry505,21396,Vermont Reserve,Waitemata,Vermont Street,98,Auckland,300000.0,2,0.0,No modelled exposure
park-1455,slr_1m_mitigated,0.0,0,1455,Playground - Public Access,Playground Location,10245-L100-230-EXW-001,3,3d34449b-64f2-4080-9206-a31185a8d30c,PS_Playground Rqu29,10245,Mary Wilson Reserve,Waiheke,Valley Road,30,Waiheke Island,300000.0,2,0.0,No modelled exposure
park-1456,slr_1m_mitigated,0.0,0,1456,Playground - Public Access,Playground Location,21177-L100-230-EXW-001,3,6cef4347-ff2f-4015-9012-6fd8519bb8f4,PS_Playground Rr034,21177,Stranolar Reserve,Puketapapa,Stranolar Drive,30,Auckland,300000.0,2,0.0,No modelled exposure
park-1457,slr_1m_mitigated,0.0,0,1457,Playground - Public Access,Playground Location,21077-L100-230-EXW-001,3,0f2619a4-d968-4f9c-b02e-e9fb8de932e4,PS_Playground Rhn82,21077,Harbutt Reserve,Albert-Eden,Harbutt Avenue,39,Auckland,300000.0,2,0.0,No modelled exposure
park-1458,slr_1m_mitigated,0.0,0,1458,Playground - Exclusive Access,Playground Location,10271-L100-230-EXW-001,3,10ed56cd-2888-48a3-8ac4-cb77b01fc6f6,PS_Playground - Venue for hire,10271,Riverside Community Centre,Maungakiekie-Tamaki,Peace Avenue,20-22,Auckland Central,300000.0,2,0.0,No modelled exposure
park-1459,slr_1m_mitigated,0.0,0,1459,Playground - Public Access,Playground Location,20869-L100-230-EXW-001,3,58c64e90-791e-45cf-9d21-5b54b643e7ae,PS_Playground Rfy13,20869,Aitken Reserve,Albert-Eden,Aitken Terrace,5A,Auckland,300000.0,2,0.0,No modelled exposure
park-146,slr_1m_mitigated,0.0,0,146,Public Toilet,Building Level 3,10467-B004-151,3,b340be7d-e58a-486b-9478-0d5bcaed996c,Campground Middle Toilet-Oman,10467,O Manawatere Regional Park,Franklin,Maraetai Drive,44R,Auckland East,450000.0,3,0.0,No modelled exposure
park-1461,slr_1m_mitigated,0.0,0,1461,Playground - Public Access,Playground Location,10415-L100-230-EXW-001,3,e7425599-693e-410c-a166-9634cb72e5c7,PS_Playground Rq766,10415,Melville Park,Albert-Eden,Gillies Avenue,249,Auckland,300000.0,2,0.0,No modelled exposure
park-1462,slr_1m_mitigated,0.0,0,1462,Playground - Public Access,Playground Location,21081-L100-230-EXW-001,3,3bfe7523-48a8-42f9-99ab-65f7d875ef92,PS_Playground Rr026,21081,Quona Reserve,Puketapapa,Quona Avenue,7,Auckland,300000.0,2,0.0,No modelled exposure
park-1464,slr_1m_mitigated,0.0,0,1464,Playground - Public Access,Playground Location,23080-L100-230-EXW-001,3,da476e65-cdf9-4c85-8251-8190dd943ab7,PS_Playground Sad16,23080,Celtic Crescent Reserve,Orakei,Celtic Crescent,112,Auckland,300000.0,2,0.0,No modelled exposure
park-1465,slr_1m_mitigated,0.0,0,1465,Playground - Public Access,Playground Location,21806-L100-230-EXW-001,3,831f2cd8-77f4-4c6e-a008-838ce8f2f3c8,PS_Playground Sbv28,21806,Wharua Reserve,Orakei,Wharua Road,6,Auckland,300000.0,2,0.0,No modelled exposure
park-1466,slr_1m_mitigated,0.0,0,1466,Playground - Public Access,Playground Location,20877-L100-230-EXW-001,3,4af44717-6430-4adb-9657-9547dccedb0e,PS_Playground Ry776,20877,Delphine Park,Albert-Eden,Delphine Close,6A,Auckland,300000.0,2,0.0,No modelled exposure
park-1467,slr_1m_mitigated,0.0,0,1467,Playground - Public Access,Playground Location,21465-L100-230-EXW-001,3,985b1a6b-bbd1-4039-a7fd-f10a057179d3,PS_Playground,21465,Thornton Reserve,Papakura,Thonton Green,2R,Auckland,300000.0,2,0.0,No modelled exposure
park-1468,slr_1m_mitigated,0.0,0,1468,Playground - Public Access,Playground Location,22286-L100-230-EXW-001,3,f63e9e09-dbf0-4288-af09-14ffd20413b1,PS_Playground (Whole)-,22286,Glen Bay Close Reserve,Upper Harbour,Hugh Green Drive,114,Auckland,300000.0,2,0.0,No modelled exposure
park-1469,slr_1m_mitigated,0.0,0,1469,Playground - Public Access,Playground Location,22971-L100-230-EXW-001,3,117c0113-6b31-4305-a09f-3cd8e8462e68,PS_Playground,22971,Milano Reserve,Papakura,Milano Boulevard,12R,Auckland,300000.0,2,0.0,No modelled exposure
park-147,slr_1m_mitigated,0.0,0,147,Public Toilet,Building Level 3,10468-B001-151,3,ee1720b3-f9a9-4733-a366-4005396109c3,Hunua North Toilets,10468,Hunua Ranges Regional Park,Franklin,Moumoukai Hill Road,,Hunua,450000.0,3,0.0,No modelled exposure
